campaign,stage,label,identity,strategy,policy,models,n,theorems,solves,coverage,cost,cost_per_solve,failed_cost,requests,auto_finished,missing_usage,max_cell_cost,input_cost,output_cost,large_context_requests
ace_adaptation_x-offline-e3,train,step87_generator_{theorem},8a42b01a52b459c7138a92dc3755431cbca39449d7addc8da786db8c4f3211b7,prove_theorem_ace,prove_theorem_ace_policy,gpt-5.6-luna,1,1,1,1.0,0.01240227,0.01240227,0,10,0,0,0.01240227,0.00471507,0.0076872,0
ace_adaptation_x-offline-e3,train,step87_reflector_{theorem},d5cc626aeda1ab14789609d5c18a6a22e8359335d7560b4a0adc7224d716b5e9,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.0053507,0.0053507,0,1,0,0,0.0053507,0.0033731,0.0019776,0
ace_adaptation_x-offline-e3,train,step88_generator_{theorem},8a42b01a52b459c7138a92dc3755431cbca39449d7addc8da786db8c4f3211b7,prove_theorem_ace,prove_theorem_ace_policy,gpt-5.6-luna,1,1,1,1.0,0.00092981,0.00092981,0,2,0,0,0.00092981,0.00066101,0.0002688,0
ace_adaptation_x-offline-e3,train,step88_reflector_{theorem},7c9f46320a73d64578cd9bc8d3bfffd73e9cd86eca34a94b94f0ed8cebd6fd24,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.00214345,0.00214345,0,1,0,0,0.00214345,0.0013718499999999998,0.0007716,0
ace_adaptation_x-offline-e3,train,step89_generator_{theorem},8a42b01a52b459c7138a92dc3755431cbca39449d7addc8da786db8c4f3211b7,prove_theorem_ace,prove_theorem_ace_policy,gpt-5.6-luna,1,1,1,1.0,0.051753919999999995,0.051753919999999995,0,21,0,0,0.051753919999999995,0.020377519999999996,0.0313764,0
ace_adaptation_x-offline-e3,train,step89_reflector_{theorem},2e421dd5a263b3ac530ee8b33ea0189f8c158e21afea664ff3ae38dba4022606,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.01153105,0.01153105,0,1,0,0,0.01153105,0.01009585,0.0014352,0
ace_adaptation_x-offline-e3,train,step90_generator_{theorem},810fa60c0e23a15325caa4d78c489e0a78c750dd4be8910f5f925ae3670ffead,prove_theorem_ace,prove_theorem_ace_policy,gpt-5.6-luna,1,1,1,1.0,0.012265210000000002,0.012265210000000002,0,12,0,0,0.012265210000000002,0.0063420099999999995,0.0059232,0
ace_adaptation_x-offline-e3,train,step90_reflector_{theorem},507959bde4fdc216234f901129e340fbd6c051ef73cc2a9f70cc641764286fde,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.0049757,0.0049757,0,1,0,0,0.0049757,0.0033160999999999998,0.0016596,0
ace_adaptation_x-offline-e3,train,step91_generator_{theorem},810fa60c0e23a15325caa4d78c489e0a78c750dd4be8910f5f925ae3670ffead,prove_theorem_ace,prove_theorem_ace_policy,gpt-5.6-luna,1,1,1,1.0,0.00045205999999999995,0.00045205999999999995,0,1,0,0,0.00045205999999999995,0.00039685999999999996,5.52e-05,0
ace_adaptation_x-offline-e3,train,step91_reflector_{theorem},c458c34310a0f552419546774061430dd3a87fd5940cd89942977ac31e95d75a,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.0016816499999999998,0.0016816499999999998,0,1,0,0,0.0016816499999999998,0.0012448499999999998,0.0004368,0
ace_adaptation_x-offline-e3,train,step92_generator_{theorem},810fa60c0e23a15325caa4d78c489e0a78c750dd4be8910f5f925ae3670ffead,prove_theorem_ace,prove_theorem_ace_policy,gpt-5.6-luna,1,1,1,1.0,0.00803341,0.00803341,0,7,0,0,0.00803341,0.0035502100000000003,0.0044832,0
ace_adaptation_x-offline-e3,train,step92_reflector_{theorem},d2a750961255c92906b0676a600a26a05cf89a8d9b0383473fe4d2845643c3c2,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.003954549999999999,0.003954549999999999,0,1,0,0,0.003954549999999999,0.0027293499999999997,0.0012251999999999999,0
ace_adaptation_x-offline-e3,train,step93_generator_{theorem},810fa60c0e23a15325caa4d78c489e0a78c750dd4be8910f5f925ae3670ffead,prove_theorem_ace,prove_theorem_ace_policy,gpt-5.6-luna,1,1,1,1.0,0.01810818,0.01810818,0,14,0,0,0.01810818,0.00728058,0.0108276,0
ace_adaptation_x-offline-e3,train,step93_reflector_{theorem},89c86e2063c1ee8bfc2b36bab4847ea5cad995ad90134018ec35633fbf50f90b,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.0055894,0.0055894,0,1,0,0,0.0055894,0.0039406,0.0016488,0
ace_adaptation_x-offline-e3,train,step94_generator_{theorem},810fa60c0e23a15325caa4d78c489e0a78c750dd4be8910f5f925ae3670ffead,prove_theorem_ace,prove_theorem_ace_policy,gpt-5.6-luna,1,1,1,1.0,0.00370391,0.00370391,0,4,0,0,0.00370391,0.00158831,0.0021156,0
ace_adaptation_x-offline-e3,train,step94_reflector_{theorem},8991783658d268b532fba51e1eb3f525fe084d877b7e416ce9099edbab87df56,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.0026414,0.0026414,0,1,0,0,0.0026414,0.0017486,0.0008927999999999999,0
ace_adaptation_x-offline-e3,train,step95_generator_{theorem},810fa60c0e23a15325caa4d78c489e0a78c750dd4be8910f5f925ae3670ffead,prove_theorem_ace,prove_theorem_ace_policy,gpt-5.6-luna,1,1,1,1.0,0.00052711,0.00052711,0,1,1,0,0.00052711,0.00047311,5.4e-05,0
ace_adaptation_x-offline-e3,train,step95_reflector_{theorem},cde1b9c8d36b82e8f2b2212b10d27cc757cc7c7a9e075e346b49906179f6d6b2,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.0018617,0.0018617,0,1,0,0,0.0018617,0.0013300999999999999,0.0005316,0
ace_adaptation_x-offline-e3,train,step96_generator_{theorem},810fa60c0e23a15325caa4d78c489e0a78c750dd4be8910f5f925ae3670ffead,prove_theorem_ace,prove_theorem_ace_policy,gpt-5.6-luna,1,1,1,1.0,0.02766954,0.02766954,0,18,0,0,0.02766954,0.011175540000000001,0.016493999999999998,0
ace_adaptation_x-offline-e3,train,step96_reflector_{theorem},4052bf109565f74a3e43bb98056fc1b370cbec9333c771cc6afd519ca5993be3,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.0081592,0.0081592,0,1,0,0,0.0081592,0.0064576,0.0017016,0
ace_adaptation_x-offline-e3,train,step97_generator_{theorem},810fa60c0e23a15325caa4d78c489e0a78c750dd4be8910f5f925ae3670ffead,prove_theorem_ace,prove_theorem_ace_policy,gpt-5.6-luna,1,1,0,0.0,0.028571070000000004,,0.028571070000000004,32,0,0,0.028571070000000004,0.020516670000000004,0.008054399999999998,0
ace_adaptation_x-offline-e3,train,step97_reflector_{theorem},540de84b8b53cfa89d69bd41262bbeaee3af69d09ebf435eaccf7c6c2d90814d,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.007542049999999999,0.007542049999999999,0,1,0,0,0.007542049999999999,0.006064849999999999,0.0014772,0
ace_adaptation_x-offline-e3,train,step98_generator_{theorem},810fa60c0e23a15325caa4d78c489e0a78c750dd4be8910f5f925ae3670ffead,prove_theorem_ace,prove_theorem_ace_policy,gpt-5.6-luna,1,1,1,1.0,0.0173261,0.0173261,0,14,0,0,0.0173261,0.007430899999999999,0.009895199999999998,0
ace_adaptation_x-offline-e3,train,step98_reflector_{theorem},e00ef843f97261c0f5e83ed5c4ee2533bcad3008178e6474e953f00f85f6ce35,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.005344649999999999,0.005344649999999999,0,1,0,0,0.005344649999999999,0.00382785,0.0015168,0
ace_adaptation_x-offline-e3,train,step99_generator_{theorem},810fa60c0e23a15325caa4d78c489e0a78c750dd4be8910f5f925ae3670ffead,prove_theorem_ace,prove_theorem_ace_policy,gpt-5.6-luna,1,1,1,1.0,0.00044956,0.00044956,0,1,0,0,0.00044956,0.00038836000000000003,6.12e-05,0
ace_adaptation_x-offline-e3,train,step99_reflector_{theorem},1e7515845fd9412a284ab241b1de9f7da7147d4b04370a34563b2b78b4ebbcee,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.0017313999999999997,0.0017313999999999997,0,1,0,0,0.0017313999999999997,0.0012465999999999998,0.00048479999999999997,0
ace_adaptation_x-online-s0,validation,step00_curator_{theorem},046cb27a1c9b9ba207c6e0954ed55ffc4e8167000f86b5f5030b4370b3295719,curate_playbook,curate_playbook_policy,gpt-5.6-luna,1,1,1,1.0,0.00093205,0.00093205,0,1,0,0,0.00093205,0.00028885,0.0006432,0
ace_adaptation_x-online-s0,validation,step00_reflector_{theorem},95c2b6febed6ef89df372f05218257ba1f0c4c5dd6886b41a2701ed249c64d25,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.003929579999999999,0.003929579999999999,0,2,0,0,0.003929579999999999,0.00114438,0.0027852,0
ace_adaptation_x-online-s0,validation,step01_curator_{theorem},29d44b6fd9daf70d01790e7b1fbe78d107b2364890841707406e9703fcc0731c,curate_playbook,curate_playbook_policy,gpt-5.6-luna,1,1,1,1.0,0.0010041499999999999,0.0010041499999999999,0,1,0,0,0.0010041499999999999,0.00039935,0.0006048,0
ace_adaptation_x-online-s0,validation,step01_reflector_{theorem},e1a92a3e71b40740ffaa7f8d19dcdfacbe85bc7cdbfdd52747a92d3c325428cd,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.009783399999999998,0.009783399999999998,0,1,0,0,0.009783399999999998,0.008290599999999999,0.0014927999999999999,0
ace_adaptation_x-online-s0,validation,step02_curator_{theorem},17dae3334a0529e2830bcd591df7b415629fb535c5d20d4a0faf51d2248b9dba,curate_playbook,curate_playbook_policy,gpt-5.6-luna,1,1,1,1.0,0.0010276,0.0010276,0,1,0,0,0.0010276,0.0004096,0.000618,0
ace_adaptation_x-online-s0,validation,step02_reflector_{theorem},6b46ab2f88619e7e7e254490bbfb11dd1148a849bd383ad856e46dcb817cf8ce,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.005176699999999999,0.005176699999999999,0,1,0,0,0.005176699999999999,0.0037091,0.0014676,0
ace_adaptation_x-online-s0,validation,step03_curator_{theorem},04868f99fe8e69ba682b44c2979460d97f7dba7bbbc45d8c621e1e3dfc2117c8,curate_playbook,curate_playbook_policy,gpt-5.6-luna,1,1,1,1.0,0.0011508999999999998,0.0011508999999999998,0,1,0,0,0.0011508999999999998,0.0005041,0.0006468,0
ace_adaptation_x-online-s0,validation,step03_reflector_{theorem},d8af64e870136ae784002d8921ab6593554a70c6647b7ddd5321fd07d28cc04f,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.0106119,0.0106119,0,1,0,0,0.0106119,0.0091971,0.0014148,0
ace_adaptation_x-online-s0,validation,step04_curator_{theorem},da706884f47c9429c30ce86aa4f60ac20837b232be853a5381892048220c6319,curate_playbook,curate_playbook_policy,gpt-5.6-luna,1,1,1,1.0,0.00125495,0.00125495,0,1,0,0,0.00125495,0.00062135,0.0006336,0
ace_adaptation_x-online-s0,validation,step04_reflector_{theorem},87c7b8580a69b88f05a1571cdbdb41aa3f75cfbf55853cbe7049c032d4bd4979,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.007386449999999999,0.007386449999999999,0,1,0,0,0.007386449999999999,0.00467685,0.0027096,0
ace_adaptation_x-online-s0,validation,step05_curator_{theorem},dca1aa81f75f059c7360bc57deaeb2cc37b9be2f90a7efbc13b2dcc943b9ce27,curate_playbook,curate_playbook_policy,gpt-5.6-luna,1,1,1,1.0,0.00067795,0.00067795,0,1,0,0,0.00067795,0.00050035,0.00017759999999999998,0
ace_adaptation_x-online-s0,validation,step05_reflector_{theorem},0470cf45813f8117827d252258f6e47cca9a2c1b35d79923f627195a19295138,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.0011189,0.0011189,0,1,0,0,0.0011189,0.0005741,0.0005448,0
ace_adaptation_x-online-s0,validation,step06_curator_{theorem},dca2ccfb69f5a3fed5b9b533b5ddccd4b2912d2b794f19515c996caf28ec718f,curate_playbook,curate_playbook_policy,gpt-5.6-luna,1,1,1,1.0,0.00080865,0.00080865,0,1,0,0,0.00080865,0.00055185,0.0002568,0
ace_adaptation_x-online-s0,validation,step06_reflector_{theorem},7d66c7cb69255c585bbe167d780b581fb8f725dc4057e828151f63209c260065,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.00137955,0.00137955,0,1,0,0,0.00137955,0.00060435,0.0007752,0
ace_adaptation_x-online-s0,validation,step07_curator_{theorem},e9164ebad30f8da203d1e42641aa9978cebf7e6e341d75c69aa6e0b3647358e6,curate_playbook,curate_playbook_policy,gpt-5.6-luna,1,1,1,1.0,0.0012415,0.0012415,0,1,0,0,0.0012415,0.0006571,0.0005844,0
ace_adaptation_x-online-s0,validation,step07_reflector_{theorem},1ce216d2c45d57df52bf511a1f546e1b53417827e26d403f82658546bb680aea,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.0074261,0.0074261,0,1,0,0,0.0074261,0.005704099999999999,0.001722,0
ace_adaptation_x-online-s0,validation,step08_curator_{theorem},42cf909a174977e39a972caf70713ca59719f753517cc1ac752dff7bff23db66,curate_playbook,curate_playbook_policy,gpt-5.6-luna,1,1,1,1.0,0.0011729,0.0011729,0,1,0,0,0.0011729,0.0007121,0.0004608,0
ace_adaptation_x-online-s0,validation,step08_reflector_{theorem},3111d37ee0f988d62dc3801deef30ec67d6dbef11e08b868860be947aff5f92c,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.00470725,0.00470725,0,1,0,0,0.00470725,0.0032408499999999995,0.0014663999999999999,0
ace_adaptation_x-online-s0,validation,step09_curator_{theorem},dfb7081337eb4753fdf78b932fd1f9518a4517ac135aade828010783b2c84fb2,curate_playbook,curate_playbook_policy,gpt-5.6-luna,1,1,1,1.0,0.0011955499999999999,0.0011955499999999999,0,1,0,0,0.0011955499999999999,0.00074435,0.00045119999999999996,0
ace_adaptation_x-online-s0,validation,step09_reflector_{theorem},17cc067febfdf6e213aa8d97a5c99aaad2e7715aa23b7d62fd94df898b4aff56,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.00254535,0.00254535,0,1,0,0,0.00254535,0.00110535,0.0014399999999999999,0
ace_adaptation_x-online-s0,validation,step10_curator_{theorem},abde946af7ff70cac6c731b145a09d2eea09cb3dfd8e6c6f549ca59ca5630d84,curate_playbook,curate_playbook_policy,gpt-5.6-luna,1,1,1,1.0,0.00094025,0.00094025,0,1,0,0,0.00094025,0.00070385,0.0002364,0
ace_adaptation_x-online-s0,validation,step10_reflector_{theorem},91af7fe332101692ec286879a097069f4210dabbb129637eecf4c2fff80e5470,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.0016112,0.0016112,0,1,0,0,0.0016112,0.0008096,0.0008016,0
ace_adaptation_x-online-s0,validation,step11_curator_{theorem},df84098c70f61bca33e26b311ed2738b3c699623cade1e7ab6107c0d44705edf,curate_playbook,curate_playbook_policy,gpt-5.6-luna,1,1,1,1.0,0.0013985999999999998,0.0013985999999999998,0,1,0,0,0.0013985999999999998,0.0008466,0.000552,0
ace_adaptation_x-online-s0,validation,step11_reflector_{theorem},6ea530ed4db606c87591d797400769db6298d9a056781f241959040f0daacb1c,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.01051905,0.01051905,0,1,0,0,0.01051905,0.00803385,0.0024852,0
ace_adaptation_x-online-s0,validation,step12_curator_{theorem},f30adf999f41f67a6c1bf081c9654977f85d8adc27828e608bbfdeb8bd7a07cc,curate_playbook,curate_playbook_policy,gpt-5.6-luna,1,1,1,1.0,0.0017931,0.0017931,0,1,0,0,0.0017931,0.0009591,0.000834,0
ace_adaptation_x-online-s0,validation,step12_reflector_{theorem},cb354019e036dd5628fca4f08781c6160c14481bd3fecd206bf8ba1de761861d,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.01131515,0.01131515,0,1,0,0,0.01131515,0.008556349999999999,0.0027588,0
ace_adaptation_x-online-s0,validation,step13_curator_{theorem},a1469079f6000fad56fb77ba5891b50360b90dc8cefccb2153b4c5c689aadea8,curate_playbook,curate_playbook_policy,gpt-5.6-luna,1,1,1,1.0,0.0011021,0.0011021,0,1,0,0,0.0011021,0.0008621,0.00023999999999999998,0
ace_adaptation_x-online-s0,validation,step13_reflector_{theorem},8e33b5ca2e866bb60c5ee8c47743606955d177e3d6a9197767e2f75dc54d3c0d,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.00160715,0.00160715,0,1,0,0,0.00160715,0.00117035,0.0004368,0
ace_adaptation_x-online-s0,validation,step14_curator_{theorem},4c6a1da7e366ae838e5bbe6a55e879d576077732a51cdb0381c09d826db7f1c2,curate_playbook,curate_playbook_policy,gpt-5.6-luna,1,1,1,1.0,0.00144075,0.00144075,0,1,0,0,0.00144075,0.0009703499999999999,0.0004704,0
ace_adaptation_x-online-s0,validation,step14_reflector_{theorem},f17f44c7623f6503f9f6f4ec8357f136b9629d004ea415fbe32d118c9ca63938,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.00387545,0.00387545,0,1,0,0,0.00387545,0.00259385,0.0012816,0
ace_adaptation_x-online-s0,validation,step15_curator_{theorem},af076f51713812d754eedf8086d73d697ba1de77e00bb9536ba4629ba4c1af3b,curate_playbook,curate_playbook_policy,gpt-5.6-luna,1,1,1,1.0,0.0012395499999999999,0.0012395499999999999,0,1,0,0,0.0012395499999999999,0.00093235,0.0003072,0
ace_adaptation_x-online-s0,validation,step15_reflector_{theorem},d22f18741ef9b0f17ae59100ebe45f6f9b0588720898c4743c277040ac7ac884,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.0020726,0.0020726,0,1,0,0,0.0020726,0.0010045999999999998,0.001068,0
ace_adaptation_x-online-s0,validation,step16_curator_{theorem},d12d834023d912beb5d36cf3150bb7f5894f634e76094bc8faee5c27aa597f59,curate_playbook,curate_playbook_policy,gpt-5.6-luna,1,1,1,1.0,0.00173735,0.00173735,0,1,0,0,0.00173735,0.00100535,0.000732,0
ace_adaptation_x-online-s0,validation,step16_reflector_{theorem},738af617597b28a9827193899127d06f1985cacf2c39d0c0bcd5db4a117a9961,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.00298675,0.00298675,0,1,0,0,0.00298675,0.0015563499999999997,0.0014303999999999999,0
ace_adaptation_x-online-s0,validation,step17_curator_{theorem},6c17d7173b0574e2ca7acc75adc722db5b11309569be744ae518dddbbf93a453,curate_playbook,curate_playbook_policy,gpt-5.6-luna,1,1,1,1.0,0.0015226999999999997,0.0015226999999999997,0,1,0,0,0.0015226999999999997,0.0010450999999999998,0.00047759999999999995,0
ace_adaptation_x-online-s0,validation,step17_reflector_{theorem},d55c38c35f13992cca7b18b22a2fc71655a2e1c38c748e53db7bd0e1b00650e0,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.0030295999999999995,0.0030295999999999995,0,1,0,0,0.0030295999999999995,0.0017935999999999998,0.001236,0
ace_adaptation_x-online-s0,validation,step18_curator_{theorem},c39a7e156d47e4aeb2a20f4f00886133723e07499c908e8f8a6d1b429aa6f063,curate_playbook,curate_playbook_policy,gpt-5.6-luna,1,1,1,1.0,0.0016583,0.0016583,0,1,0,0,0.0016583,0.0011231,0.0005352,0
ace_adaptation_x-online-s0,validation,step18_reflector_{theorem},e50b4b19bb5f869b59b86e4a240abec7436d84b52513c9c462687734401afc5c,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.00435375,0.00435375,0,1,0,0,0.00435375,0.00267135,0.0016824,0
ace_adaptation_x-online-s0,validation,step19_curator_{theorem},02fc1492e757166837cfa4a8cd45dd85c480282c83bc581efd5ed12e5598002f,curate_playbook,curate_playbook_policy,gpt-5.6-luna,1,1,1,1.0,0.0017859999999999998,0.0017859999999999998,0,1,0,0,0.0017859999999999998,0.0012135999999999998,0.0005723999999999999,0
ace_adaptation_x-online-s0,validation,step19_reflector_{theorem},32197884146af676f11e29cf74919a92647f5faa2992f3cc3fea29df55b4f1f4,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.0085648,0.0085648,0,1,0,0,0.0085648,0.0064096,0.0021552,0
ace_adaptation_x-online-s0,validation,step20_curator_{theorem},964463ae0ace8f89cc080c9dd244b8db7432ad95c5294b2a0cb6aafa21cfb103,curate_playbook,curate_playbook_policy,gpt-5.6-luna,1,1,1,1.0,0.0016286999999999999,0.0016286999999999999,0,1,0,0,0.0016286999999999999,0.0011990999999999998,0.0004296,0
ace_adaptation_x-online-s0,validation,step20_reflector_{theorem},4e74e31e51b7df566712222880af12786876ef81373b6fd7afa5443ae100f1ce,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.0027682999999999996,0.0027682999999999996,0,1,0,0,0.0027682999999999996,0.0016751,0.0010932,0
ace_adaptation_x-online-s0,validation,step21_curator_{theorem},ac431101593929745ac3fb67375485d837baefd24f8d4ea31343433d28a5cedb,curate_playbook,curate_playbook_policy,gpt-5.6-luna,1,1,1,1.0,0.00180555,0.00180555,0,1,0,0,0.00180555,0.0012403499999999999,0.0005652,0
ace_adaptation_x-online-s0,validation,step21_reflector_{theorem},18d23fddfebefdcc42376576cc777f74f305fdad88684f7ceb16e5b34e7d7c9b,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.00896525,0.00896525,0,1,0,0,0.00896525,0.007516849999999999,0.0014483999999999999,0
ace_adaptation_x-online-s0,validation,step22_curator_{theorem},c8be956ddd54e4c43e8c1fec2289d8a0d91f7f5964327ef8ab7f1c08ff86682f,curate_playbook,curate_playbook_policy,gpt-5.6-luna,1,1,1,1.0,0.0019083499999999998,0.0019083499999999998,0,1,0,0,0.0019083499999999998,0.0013203499999999999,0.000588,0
ace_adaptation_x-online-s0,validation,step22_reflector_{theorem},9284366bdbdd1dcfefa933916e0deba4f2eeab9534d26e141f242d705996a55d,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.00820695,0.00820695,0,1,0,0,0.00820695,0.00622335,0.0019836,0
ace_adaptation_x-online-s0,validation,step23_curator_{theorem},1e412ca657a36d774d98bc857fd9f549e75b1f518eae4c512fccefdde0cccf1e,curate_playbook,curate_playbook_policy,gpt-5.6-luna,1,1,1,1.0,0.0020349499999999998,0.0020349499999999998,0,1,0,0,0.0020349499999999998,0.00140735,0.0006276,0
ace_adaptation_x-online-s0,validation,step23_reflector_{theorem},c9015ea6466106073b1ebbe83baf4b8e08ce2cdda8e6bcca4a8bc6959713e834,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.010158,0.010158,0,1,0,0,0.010158,0.0075876,0.0025704,0
ace_adaptation_x-online-s0,validation,step24_curator_{theorem},f01a9a18d51cdaa7f33538ee286de786aadde0a3e98dd46d4fcb14400f2c4e2a,curate_playbook,curate_playbook_policy,gpt-5.6-luna,1,1,1,1.0,0.00269718,0.00269718,0,2,0,0,0.00269718,0.0014683799999999998,0.0012288,0
ace_adaptation_x-online-s0,validation,step24_reflector_{theorem},6d4856c2e09ea55db860cbc7b54145f7f58fdf149a71d1c334fdf625dd487694,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.00818235,0.00818235,0,1,0,0,0.00818235,0.00641235,0.0017699999999999999,0
ace_adaptation_x-online-s0,validation,step25_curator_{theorem},6f10fc023da31b88e32cf22195c98c41c85eaad63cdba011aa61eef34c2f8131,curate_playbook,curate_playbook_policy,gpt-5.6-luna,1,1,1,1.0,0.0021574,0.0021574,0,1,0,0,0.0021574,0.0013785999999999998,0.0007788,0
ace_adaptation_x-online-s0,validation,step25_reflector_{theorem},4a1c215e405bce82147d5c529262305e4bda8741ac75410ce0fabedecc712d71,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.0114086,0.0114086,0,1,0,0,0.0114086,0.0091526,0.0022559999999999998,0
ace_adaptation_x-online-s0,validation,step26_curator_{theorem},02183c0cc204f41d6eacca2b2cf132ca642a5b1fcf28d8b053e97b031bbcf3c5,curate_playbook,curate_playbook_policy,gpt-5.6-luna,1,1,1,1.0,0.0018520499999999996,0.0018520499999999996,0,1,0,0,0.0018520499999999996,0.0013408499999999998,0.0005112,0
ace_adaptation_x-online-s0,validation,step26_reflector_{theorem},79552da74d9e5eff539791184c439883e87866add9fe4983dbba2e44a17cd8e6,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.0069745,0.0069745,0,1,0,0,0.0069745,0.0051541,0.0018204,0
ace_adaptation_x-online-s0,validation,step27_curator_{theorem},a3c1784859e634b9996cb0b74a77ecbdd80a77cf87bf8278c1586beb718d3fe8,curate_playbook,curate_playbook_policy,gpt-5.6-luna,1,1,1,1.0,0.0015003999999999998,0.0015003999999999998,0,1,0,0,0.0015003999999999998,0.0012376,0.0002628,0
ace_adaptation_x-online-s0,validation,step27_reflector_{theorem},c281bd90c5fb681dc0b00b737aa8d973d165c0b03b858e29afe6055eba06a3f3,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.0027560999999999996,0.0027560999999999996,0,1,0,0,0.0027560999999999996,0.0017180999999999997,0.0010379999999999999,0
ace_adaptation_x-online-s0,validation,step28_curator_{theorem},082a7be8b61ce942dc75e6762cdd76edc9fe014737ee06e5de83daf588970af7,curate_playbook,curate_playbook_policy,gpt-5.6-luna,1,1,1,1.0,0.00184425,0.00184425,0,1,0,0,0.00184425,0.00132585,0.0005184,0
ace_adaptation_x-online-s0,validation,step28_reflector_{theorem},8686deae44fe4452937f958b64c5236b80021e8c637268fc527e5fe9512429b3,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.005573149999999999,0.005573149999999999,0,1,0,0,0.005573149999999999,0.0038583499999999995,0.0017147999999999998,0
ace_adaptation_x-online-s0,validation,step29_curator_{theorem},92e6f840e781a5140055ab17b39d1504742e59673c210234f96ea25604c73183,curate_playbook,curate_playbook_policy,gpt-5.6-luna,1,1,1,1.0,0.0019879499999999996,0.0019879499999999996,0,1,0,0,0.0019879499999999996,0.0013363499999999998,0.0006516,0
ace_adaptation_x-online-s0,validation,step29_reflector_{theorem},a66f3a2bcde245b05047f35634b93e0ef0be6fae7679e66f131e2202309f707a,reflect_on_trajectory,reflect_on_trajectory_policy,gpt-5.6-luna,1,1,1,1.0,0.005436,0.005436,0,1,0,0,0.005436,0.0036756,0.0017603999999999999,0
