file,file_sha256,book_sha256,id,section,content,helpful,harmful,observed_prompt_cells,observed_prompt_requests,limitation
experiments/playbooks/ace_x3_offline.yaml,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,rocq-00007,lemmas,"For nat modulo goals, explicitly instantiate `Nat.div_mod_eq x y`; rewrite a hypothesis `x mod y = r` to obtain `x = y * (x / y) + r`, then use `nia` for the resulting arithmetic. When the dividend is normalized as `r + q * m`, use `Nat.Div0.mod_add` first and simplify the remaining `r mod m`.
",0,0,1754,18240,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline.yaml,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,rocq-00009,strategy,"For finite nonnegative real sequences with a fixed-sum product goal, prove the stronger normalized inequality `prod_n a n <= (sum_n a n / INR n)^n` first, preserving an arbitrary sum or average throughout the induction; specialize to `sum_n a n = INR n` only afterward.
",0,0,1754,18240,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline.yaml,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,rocq-00010,pitfalls,"Do not obtain a successor product bound by multiplying an induction hypothesis such as `prod_n a (S n) <= 1` by an arbitrary nonnegative factor: that factor may exceed `1`. An induction proof must retain a bound parameterized by the total sum or average.
",0,0,1754,18240,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline.yaml,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,rocq-00011,tactics,"Before using `nra` in AM-GM base or successor cases, unfold or rewrite the relevant `sum_n` and `prod_n` expressions, including base cases such as `sum_n a 0` and `prod_n a 1`, and prove any required `INR n <> 0` denominator condition; `nra` cannot reason through opaque recursive definitions or supply the global inequality.
",1,0,1754,18240,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline.yaml,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,rocq-00012,tactics,"For a real goal `0 <= t^2` where `Rle_0_sqr` does not unify directly, use `replace (t^2) with (t * t) by ring; apply Rle_0_sqr`; use `ring` separately for completing-square identities before finishing the resulting linear inequality with `lra`.
",2,0,1754,18240,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline.yaml,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,rocq-00013,lemmas,"For positivity of a recursive real product whose successor factor is `1 + / d`, prove `0 < d` with `Rmult_pos_pos`, obtain `0 < / d` via `Rinv_0_lt_compat`, prove the factor with `lra`, and finish the product with `apply Rmult_pos_pos; assumption`; `nra` does not infer positivity through opaque recursive products.
",0,0,1754,18240,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline.yaml,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,rocq-00014,lemmas,"For natural-number product bounds, use `Nat.mul_le_mono` to combine factor inequalities such as `3 <= y` and `2 <= z`, and use `Nat.mul_le_mono_nonneg_r` to multiply an established inequality by a nonnegative factor; provide the premises in the lemma's expected order instead of guessing a multiplication-monotonicity API.
",0,0,1754,18240,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline.yaml,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,rocq-00015,lemmas,"To lift a natural bound into `R`, expose the coercion and apply `le_INR`: for example, prove `2 <= INR c` with `change INR 2 <= INR c; apply le_INR; lia`; for strict positivity of a cast, apply `lt_0_INR` to the natural positivity hypothesis rather than using a nonexistent `.mpr` projection.
",1,0,1754,18240,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline.yaml,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,rocq-00016,pitfalls,"For real equations involving a single reciprocal `1 / x`, after proving `x <> 0`, multiply explicitly by `x` and expose the inverse identity with `unfold Rdiv` and `assert (x * / x = 1) by exact (Rinv_r x Hx)`; then use `ring` and `nra` on the resulting polynomial equation instead of relying on `field_simplify` to normalize it.
",0,0,1754,18240,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline.yaml,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,rocq-00017,tactics,"To turn `Rabs t = 1` into a sign disjunction, destruct `(Rle_or_lt 0 t)`; in the nonnegative branch rewrite with `Rabs_pos_eq t H`, and in the negative branch rewrite with `Rabs_left t H`, yielding `t = 1 \/ t = -1` by `lra`.
",0,0,1754,18240,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline.yaml,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,rocq-00018,pitfalls,"For bounded natural searches involving `Nat.lcm` or `Nat.gcd`, avoid broad `vm_compute`, `compute`, or `simpl [Nat.gcd]`, since recursive evaluation can stack-overflow; reduce only explicitly closed numeral cases, using `change` to expose a known numeral equality when needed.
",0,0,1754,18240,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline.yaml,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,rocq-00019,strategy,"When proving a least witness by finite exclusion, first split with `destruct (le_gt_dec bound m) as [Hge | Hlt]`; close the lower-bound branch immediately, handle the finitely many numeral cases explicitly under `Hlt`, and discharge any residual symbolic successor branch directly from `Hlt` rather than using blanket `all:` tactics or unstable numbered selectors.
",1,1,1754,18240,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline.yaml,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,rocq-00020,tactics,"For instantiated recurrence equations containing closed casts and natural sums, use `cbv [INR]` to evaluate the casts, then normalize each index explicitly with `replace (a + b)%nat with c%nat in H by reflexivity`; after these rewrites, `lra` can solve the resulting linear real-equation chain.
",0,1,1754,18240,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline.yaml,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,rocq-00021,tactics,"For an explicit `Ensemble` built from nested `Add`, first unfold `Add` and rewrite membership using the corresponding `Empty_set`, `Singleton`, and `Union` equivalences; once the resulting disjunctions and `False` cases are exposed, use `intuition; lia`. For cardinality, apply `card_add` layer by layer, prove each freshness premise by unfolding `In` and `Add` and inverting membership hypotheses, and finish the empty base with `card_empty`.
",1,0,1754,18240,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline.yaml,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,rocq-00022,lemmas,"For trigonometric goals involving complementary or doubled angles, use the library lemma with the exact goal orientation—such as `sin_PI_x` or `sin_2a`, rewriting with it before `reflexivity` when necessary. For positivity of `sin x`, apply `sin_gt_0` and prove the bounds `0 < x` and `x < PI` explicitly.
",0,0,1754,18240,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline.yaml,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,rocq-00023,lemmas,"For logarithmic inequalities and identities, derive `0 < ln a` from `1 < a` by applying `ln_increasing` to obtain `ln 1 < ln a` and rewriting with `ln_1`. For `ln (t ^ 2) = 2 * ln t`, use `ln_pow` with a proof that the base `t` is positive, normalize the casted exponent with `cbv [INR]`, and use the resulting instantiated equality directly.
",1,0,1754,18240,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline.yaml,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,rocq-00024,tactics,"For an unbounded quadratic equation over `nat` that `nia` cannot solve directly, split with `destruct (lt_dec b k)` to obtain a finite bound. In the other branch derive `k * k <= b * b` with `rewrite Nat.square_le_mono; lia`, then let `nia` derive the contradiction from the original equation.
",0,0,1754,18240,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline.yaml,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,rocq-00025,pitfalls,"A closed cast such as `INR 4` is not necessarily definitionally convertible to `(4 : R)`, so `change` may fail. First prove an explicit equality, for example with `cbv [INR]; ring`, and rewrite with that equality before applying real arithmetic.
",0,0,1754,18240,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline.yaml,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,rocq-00026,lemmas,"For a target or hypothesis containing `ln (a * b)`, explicitly rewrite it with `ln_mult a b Ha Hb` before calling `nra`; arithmetic automation does not expose this logarithmic product identity on its own.
",0,0,1754,18240,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline.yaml,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,1e4aec7dbbe80e7a320db17a7c18fe0859bfc00898837c297be248a05dbde067,rocq-00027,lemmas,"For real square-root goals, use `pow2_sqrt` to prove `sqrt t ^ 2 = t` from `0 <= t`, and use `sqrt_pow2` to prove `sqrt (t ^ 2) = t` from `0 <= t`; to compare a root with `1 / 2`, first rewrite `sqrt ((1 / 2 : R) ^ 2)` using `sqrt_pow2`, then apply `sqrt_le_1_alt`.
",0,0,1754,18240,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline_e3.yaml,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,rocq-00001,lemmas,"For a standalone square-nonnegativity fact over `R`, assert it explicitly with `assert (Hs : 0 <= (linear_expression)^2) by apply pow2_ge_0`; then let `nra` combine `Hs` with the polynomial hypotheses.
",15,0,80,1194,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline_e3.yaml,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,rocq-00002,tactics,"For recursive sums at large numerals, avoid unfolding with `cbv`; prove a general invariant by induction. If `rewrite IH` cannot find the recursive subterm after `simpl`, use `change` to expose exactly one successor layer while preserving recursive calls, then rewrite with `IH` and finish the arithmetic with `lia`.
",9,0,80,1194,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline_e3.yaml,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,rocq-00003,lemmas,"For integer parity goals, use `Zmod_even` to convert `Z.even x = true` or `false` into an explicit equation involving `x mod 2`; normalize sums with `Z.add_mod` (rewriting subtraction as addition of a negative term when needed) before calling `lia`, since `lia` does not normalize unreduced modulo expressions.
",2,0,80,1194,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline_e3.yaml,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,rocq-00005,lemmas,"To derive a nat remainder from another known remainder, first rewrite `n` using `Nat.div_mod_eq` as `k * (n / k) + n mod k`; substitute the known remainder, then distribute modulo with `Nat.add_mod` and `Nat.mul_mod` and discharge the resulting numerical side conditions, since `lia` does not itself eliminate unreduced expressions such as `n mod 8`.
",7,0,80,1194,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline_e3.yaml,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,rocq-00006,tactics,"For nat recurrences whose recursive calls decrease by different amounts, use `well_founded_induction_type Wf_nat.lt_wf` with a predicate quantified over the needed invariant or hypotheses, so the induction hypothesis applies to every smaller index; when the invariant is real-valued, write casts explicitly as `INR n`, rewrite successor casts with `S_INR`, and finish the arithmetic with `lra` or `nra`.
",2,2,80,1194,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline_e3.yaml,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,rocq-00007,pitfalls,"When `field_simplify in H` leaves a real hypothesis shaped like `P / D = 0`, do not pass it directly to `nra`; instead derive `Hmul : P / D * D = 0` with `pose proof (f_equal (fun z : R => z * D) H) as Hmul`, then run `field_simplify in Hmul` using `D <> 0` to obtain a polynomial equality.
",6,1,80,1194,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline_e3.yaml,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,rocq-00008,lemmas,"To prove a product of real denominators is nonzero, apply `Rmult_integral` recursively to split `A * B * C <> 0` into factor goals, then discharge each factor with its corresponding nonzero hypothesis.
",2,1,80,1194,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline_e3.yaml,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,rocq-00010,tactics,"For goals involving `f : R -> R` with `h0 : forall x, f x = a * x + b`, first rewrite `(h0 concrete_argument)` in each hypothesis and in the goal to eliminate `f`; then use `nra` on the resulting affine equations.
",4,0,80,1194,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline_e3.yaml,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,rocq-00011,tactics,"For a recurrence hypothesis such as `forall n, s (S (S n)) = s (S n) + s n` with concrete target and known indices, specialize it at each required predecessor numeral, run `simpl in` on the resulting hypotheses to normalize successor expressions, and finish the resulting finite real linear system with `lra` instead of using induction.
",4,0,80,1194,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline_e3.yaml,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,rocq-00012,strategy,"For recursive products with factors such as `1 + c / 2^m` that approach `1`, use an index-dependent induction invariant retaining the tail, for example `P m < B * (1 - q)` with `q := 1 / 2^m`; a fixed bound `P m < B` generally does not survive the successor multiplication.
",2,0,80,1194,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline_e3.yaml,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,rocq-00013,pitfalls,"In induction steps for recursive products containing multiplication or unevaluated divisions, do not call `lra` immediately. First expose the recursive factor, establish denominator nonzero and power/division bridge facts, and use multiplication monotonicity to apply the induction hypothesis; only then use `nra` on the resulting polynomial inequalities.
",2,0,80,1194,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline_e3.yaml,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,rocq-00014,tactics,"For real arithmetic goals mixing nat inequalities, `INR` casts, divisions, and products, first normalize casts and separately prove exact real bounds and positivity facts using cast lemmas, `S_INR`, or `exact_mod_cast`; clear divisions with an explicit multiplied equality and nonzero denominator facts, then invoke `nra` only on the resulting polynomial context.
",7,1,80,1194,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline_e3.yaml,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,rocq-00015,pitfalls,"From a real equation such as `u ^ 2 = 1`, do not expect `nra` to select a square-root branch. Factor it as `(u - 1) * (u + 1) = 0` and apply `Rmult_integral`, then use sign or other hypotheses to eliminate the undesired branch.
",8,0,80,1194,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline_e3.yaml,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,rocq-00016,tactics,"When using well-founded induction for a descent argument, include every needed side condition, such as `0 < m`, in the induction predicate so the hypothesis has the form `forall m, m < n -> 0 < m -> P m`; an induction hypothesis specialized only to the current positive index may not apply to recursive calls.
",2,0,80,1194,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline_e3.yaml,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,rocq-00017,pitfalls,"When exposing a power composition such as `1000 ^ 5 = (10 ^ 3) ^ 5`, replace the entire power expression with `replace (1000 ^ 5) with ((10 ^ 3) ^ 5) ... by reflexivity`; replacing only the base may evaluate the concrete power and destroy the structure needed by `rewrite <- (Nat.pow_mul_r 10 3 5)`.
",2,0,80,1194,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline_e3.yaml,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,rocq-00018,lemmas,"For equal powers over `nat`, apply `(Nat.pow_inj_r base)` to reduce the goal to exponent equality, then discharge the generated side condition `1 < base` (for example, with `lia` when `base` is 10) before supplying the exponent equality.
",2,0,80,1194,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline_e3.yaml,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,rocq-00019,tactics,"When specializing a hypothesis whose arguments are `nat` while `R_scope` is open, annotate concrete indices with `%nat` so overloaded numerals are inferred as naturals and match the hypothesis.
",8,0,80,1194,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline_e3.yaml,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,rocq-00020,lemmas,"For trigonometric products, derive `2 * sin x * cos y = sin (y + x) - sin (y - x)` by rewriting with `sin_plus` and `sin_minus` and closing with `ring`; instantiate this general identity at the needed angle pairs.
",2,0,80,1194,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline_e3.yaml,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,rocq-00021,tactics,"For side conditions `~ In U A x` when `A` is built with `Add`, unfold or simplify `Add`, `Union`, `Singleton`, and the relevant earlier set definitions to expose membership and equality cases; destruct those cases and close impossible integer equalities with `lia` or `discriminate`, handling `Empty_set` separately with `easy`.
",3,1,80,1194,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline_e3.yaml,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,rocq-00022,tactics,"For positive quotient goals such as `0 < a / (b * c)`, apply `Rdiv_pos_pos` with separate positivity proofs for the numerator and denominator rather than guessing a division lemma or relying on `positivity`.
",4,0,80,1194,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline_e3.yaml,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,rocq-00023,tactics,"For finite-set equalities built with `Add`, apply `Extensionality_Ensembles` and split the goal into two inclusions; simplify `Add`, `Union`, and `Singleton` once, then destruct the resulting finite disjunction explicitly instead of repeatedly inverting the original nested membership proof.
",2,0,80,1194,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline_e3.yaml,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,rocq-00024,lemmas,"To convert bounds on casts such as `4 < INR n` or `INR n < 13` into natural inequalities, use `INR_lt` in the appropriate direction and finish the resulting natural arithmetic with `lia`, rather than relying on unavailable cast automation.
",3,0,80,1194,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline_e3.yaml,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,rocq-00025,lemmas,"For logarithms of positive real factors, rewrite products with `ln_mult x y Hx Hy` and powers with `ln_pow x Hx n`; after `simpl` reduces numeric coefficients, use `lra` to solve the resulting linear equations.
",5,0,80,1194,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline_e3.yaml,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,rocq-00026,tactics,"For closed equalities of concrete numerals whose arithmetic reduces definitionally, try `reflexivity` first; it can normalize expressions such as `(1 + 2 + 7 + 14) = 24` without arithmetic lemmas or automation.
",14,0,80,1194,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline_e3.yaml,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,rocq-00027,lemmas,"For real square-root goals, prove radicand nonnegativity separately and use `sqrt_def` to obtain `sqrt r * sqrt r = r`, `sqrt_pow2 x H` to rewrite `sqrt (x ^ 2)` when `0 <= x`, and `sqrt_le_1_alt` to lift inequalities between nonnegative radicands to their square roots. When changing a radicand algebraically, first name an explicitly typed equality such as `assert (Hinner : new_radicand = old_expression) by nra`, then rewrite with it rather than relying on fragile `replace` syntax.
",6,0,80,1194,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline_e3.yaml,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,rocq-00029,tactics,"For nat equations containing truncated subtraction such as `n - 1`, destruct `n` before calling `nia`; simplify the `n = 0` branch and close contradictory hypotheses with `discriminate`, then simplify the successor branch so subtraction becomes ordinary arithmetic and let `nia` finish.
",1,0,80,1194,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline_e3.yaml,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,rocq-00030,pitfalls,"When an induction hypothesis proves `P < Q` but the target is `P < B`, do not apply it directly; use `Rlt_trans` with `Q` as the intermediate bound and prove `Q < B` separately, typically from reciprocal positivity and `nra`.
",1,0,80,1194,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
experiments/playbooks/ace_x3_offline_e3.yaml,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,d0d7ce24f6a6c7c0838140274271b5c705fc700def700eeda3e5b28353b1e016,rocq-00031,tactics,"For an existential goal whose witness must satisfy several Ensemble properties, provide the complete witness with `refine (ex_intro _ witness _).` (or use `exists witness; repeat split`), then split the resulting conjunction; after `eexists`, prove the conjunction rather than supplying another witness.
",2,0,80,1194,Exact default-render matches only; alternate rendering/citation wrappers can undercount. Exposure does not establish use or correctness.
