campaign,partition,arm,cells,unique_cells,expected_for_observed_replicates,complete_observed_replicates,solved,raw_completed_solves,solved_at_original_price_budget,original_price_budgets,cost,failed,censored,unknown_charge,cache_only_costs,models,book_versions,note
ace_models_20260910,train,THEOREM__prover-xhigh-f6dd4886ff6a140b__gpt-5.6-luna,8,8,40,False,4,4,4,"[""0.1""]",0.15505624,0,0,0,0,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_models_20260910,train,THEOREM__prover-xhigh-fa6b32f084145e14__gpt-5.6-luna,8,8,40,False,3,3,3,"[""0.1""]",0.15326502,0,0,0,0,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_models_20260910,train,THEOREM__selection-medium-1e4aec7dbbe80e7a__gpt-5.6-luna,24,24,40,False,17,17,17,"[""0.1""]",0.37196362,0,0,0,0,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_models_20260910,train,THEOREM__selection-xhigh-3bfe5109dc462e8c__gpt-5.6-luna,24,24,40,False,16,16,16,"[""0.1""]",0.36156192,0,0,0,0,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_models_20260910,train,THEOREM__selection-xhigh-68338b80d7121921__gpt-5.6-luna,24,24,40,False,18,18,18,"[""0.1""]",0.32374134,0,0,0,0,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-08270bd4-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.0056555799999999995,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-12348451-core-medium__gpt-5.6-luna,1,1,40,False,0,0,0,"[""0.1""]",0.045468699999999994,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-15940518-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.00589516,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-19254c1b-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.00898488,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-292b1a47-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.00113678,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-2beeeacc-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.0013248,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-2d4ee59b-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.01609344,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-305d0235-core-medium__gpt-5.6-luna,1,1,40,False,0,0,0,"[""0.1""]",0.07378254,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-378db651-core-medium__gpt-5.6-luna,1,1,40,False,0,0,0,"[""0.1""]",0.06869274,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-3d10b512-core-medium__gpt-5.6-luna,1,1,40,False,0,0,0,"[""0.1""]",0.07578665999999998,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-3f7122be-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.0218539,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-5c23f36d-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.006829419999999999,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-5d008dd0-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.0005051799999999999,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-5f6ae001-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.0019765,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-604f4b75-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.0014142,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-645b1e22-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.00294254,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-6c4bbd0b-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.03039062,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-725adc95-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.00688834,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-78ab07b6-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.0068181,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-8265fc51-core-medium__gpt-5.6-luna,1,1,40,False,0,0,0,"[""0.1""]",0.03651738000000001,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-8f076832-core-medium__gpt-5.6-luna,1,1,40,False,0,0,0,"[""0.1""]",0.03241406,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-94b29a4e-core-medium__gpt-5.6-luna,1,1,40,False,0,0,0,"[""0.1""]",0.03547514,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-9653b154-core-medium__gpt-5.6-luna,1,1,40,False,0,0,0,"[""0.1""]",0.09088006,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-9656d9e9-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.0015756,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-9b0ffe1e-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.007450559999999999,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-a607c208-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.054750999999999994,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-a9229284-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.0014582,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-b315f5de-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.011418119999999997,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-b7b52a4b-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.00048357999999999995,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-bc071309-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.01579622,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-be53d6b3-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.022577959999999998,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-c45891fe-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.0149074,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-cfc43e94-core-medium__gpt-5.6-luna,1,1,40,False,0,0,0,"[""0.1""]",0.11376098,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-e5a12527-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.0010734,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-e9af61c6-core-medium__gpt-5.6-luna,1,1,40,False,0,0,0,"[""0.1""]",0.030146020000000003,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-ec20976e-core-medium__gpt-5.6-luna,1,1,40,False,0,0,0,"[""0.1""]",0.02527282,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-ec955840-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.0014860000000000001,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-f12aeb52-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.0010532,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-f1d27acc-core-medium__gpt-5.6-luna,1,1,40,False,0,0,0,"[""0.1""]",0.13911494,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s0_agentic,validation,THEOREM__ace-f4c0e4c8-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.00775542,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-0a83b404-core-medium__gpt-5.6-luna,1,1,40,False,0,0,0,"[""0.1""]",0.09610194000000002,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-0cc4a015-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.0012994,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-0e34f5c9-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.012656259999999999,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-27e0b6bb-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.01066606,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-2eccf559-core-medium__gpt-5.6-luna,2,2,40,False,1,1,1,"[""0.1""]",0.055582679999999995,0,0,0,2,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-31b4473b-core-medium__gpt-5.6-luna,1,1,40,False,0,0,0,"[""0.1""]",0.06970061999999999,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-3e4a82d8-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.00144,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-48893e0e-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.0010018,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-4e8e0ef8-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.029763780000000004,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-4f960fa2-core-medium__gpt-5.6-luna,2,2,40,False,2,2,2,"[""0.1""]",0.00101464,0,0,0,2,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-513aa426-core-medium__gpt-5.6-luna,1,1,40,False,0,0,0,"[""0.1""]",0.021223939999999997,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-54df6dcc-core-medium__gpt-5.6-luna,1,1,40,False,0,0,0,"[""0.1""]",0.05819959999999999,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-62a6e2c3-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.0012335999999999998,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-645b1e22-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.0089986,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-7101674b-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.0013577999999999997,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-758e523a-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.0132649,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-8d79fec4-core-medium__gpt-5.6-luna,1,1,40,False,0,0,0,"[""0.1""]",0.03179582,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-8f2c78b2-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.09834210000000002,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-9104632a-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.0055845600000000006,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-91893c16-core-medium__gpt-5.6-luna,2,2,40,False,2,2,2,"[""0.1""]",0.012700220000000002,0,0,0,2,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-a2415b68-core-medium__gpt-5.6-luna,1,1,40,False,0,0,0,"[""0.1""]",0.09321131999999999,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-bebdb15d-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.00369712,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-c462e436-core-medium__gpt-5.6-luna,1,1,40,False,0,0,0,"[""0.1""]",0.037936519999999994,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-c918056d-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.007669079999999999,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-ce456202-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.04464842,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-cf3b9281-core-medium__gpt-5.6-luna,1,1,40,False,0,0,0,"[""0.1""]",0.08007062,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-cfa22eeb-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.01729426,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-d02e6588-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.00051412,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-d2353690-core-medium__gpt-5.6-luna,1,1,40,False,0,0,0,"[""0.1""]",0.023088519999999998,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-d2faa696-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.00934646,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-d663da9e-core-medium__gpt-5.6-luna,1,1,40,False,0,0,0,"[""0.1""]",0.05734089999999999,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-d8196f9b-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.0042860599999999995,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-dce6b3b1-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.03805164,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-ec952872-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.00352826,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-edc9d7bb-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.011244959999999998,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-f2b33e44-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.00151006,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-s1_agentic,validation,THEOREM__ace-f77619b0-core-medium__gpt-5.6-luna,1,1,40,False,0,0,0,"[""0.1""]",0.0272837,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-warm-s0_agentic,validation,THEOREM__ace-04beff2c-core-medium__gpt-5.6-luna,2,2,40,False,2,2,2,"[""0.1""]",0.011346,0,0,0,2,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-warm-s0_agentic,validation,THEOREM__ace-0f82e02c-core-medium__gpt-5.6-luna,1,1,40,False,0,0,0,"[""0.1""]",0.06470446,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-warm-s0_agentic,validation,THEOREM__ace-1ac8a092-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.030795959999999997,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-warm-s0_agentic,validation,THEOREM__ace-1c971b3f-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.0391928,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-warm-s0_agentic,validation,THEOREM__ace-200bd380-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.033815160000000004,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-warm-s0_agentic,validation,THEOREM__ace-3218116e-core-medium__gpt-5.6-luna,1,1,40,False,0,0,0,"[""0.1""]",0.0565647,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-warm-s0_agentic,validation,THEOREM__ace-3c4aeddc-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.050204900000000004,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-warm-s0_agentic,validation,THEOREM__ace-49aa6f19-core-medium__gpt-5.6-luna,1,1,40,False,0,0,0,"[""0.1""]",0.030871100000000002,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-warm-s0_agentic,validation,THEOREM__ace-51bf1a87-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.02090224,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-warm-s0_agentic,validation,THEOREM__ace-55bcacee-core-medium__gpt-5.6-luna,2,2,40,False,0,0,0,"[""0.1""]",0.07053894,0,0,0,2,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
ace_online_x-online-warm-s0_agentic,validation,THEOREM__ace-5b19cfc1-core-medium__gpt-5.6-luna,1,1,40,False,1,1,1,"[""0.1""]",0.015100240000000001,0,0,0,1,gpt-5.6-luna,1,Descriptive census; consult explicit expected_panels.json for unobserved replicates/configs. $0.10 qualification applied uniformly.
